Country,Year,AverageTemperature
Russia,1946,-5.855
Russia,1947,-5.368083333333335
Russia,1948,-4.337583333333334
Russia,1949,-4.9277500000000005
Russia,1950,-5.6089166666666666
Russia,1951,-5.055916666666667
Russia,1952,-6.175250000000001
Russia,1953,-4.779416666666667
Russia,1954,-5.317333333333334
Russia,1955,-5.626666666666668
Russia,1956,-5.81375
Russia,1957,-5.358250000000001
Russia,1958,-6.154083333333333
Russia,1959,-4.838916666666667
Russia,1960,-5.936
Russia,1961,-4.960333333333334
Russia,1962,-4.416250000000001
Russia,1963,-5.008166666666667
Russia,1964,-5.785833333333334
Russia,1965,-5.907416666666666
Russia,1966,-6.309583333333333
Russia,1967,-4.36325
Russia,1968,-5.5895833333333345
Russia,1969,-6.7660833333333334
Russia,1970,-5.522583333333333
Russia,1971,-4.971166666666668
Russia,1972,-5.702000000000001
Russia,1973,-4.833583333333333
Russia,1974,-5.67175
Russia,1975,-4.141083333333334
Russia,1976,-5.927
Russia,1977,-5.513000000000001
Russia,1978,-5.255916666666668
Russia,1979,-5.904333333333334
Russia,1980,-5.420750000000001
Russia,1981,-4.166166666666667
Russia,1982,-5.097583333333334
Russia,1983,-3.9518333333333344
Russia,1984,-5.29425
Russia,1985,-5.521166666666666
Russia,1986,-4.892250000000001
Russia,1987,-6.274000000000001
Russia,1988,-4.330416666666667
Russia,1989,-4.07325
Russia,1990,-4.022916666666666
Russia,1991,-4.236999999999999
Russia,1992,-4.90325
Russia,1993,-4.62175
Russia,1994,-4.898416666666667
Russia,1995,-3.1301666666666663
Russia,1996,-4.810333333333333
Russia,1997,-4.2965
Russia,1998,-5.281083333333334
Russia,1999,-4.829750000000001
Russia,2000,-4.5456666666666665
Russia,2001,-4.490666666666667
Russia,2002,-4.122916666666666
Russia,2003,-3.8328333333333333
Russia,2004,-4.4935833333333335
Russia,2005,-3.4980833333333337
Russia,2006,-4.763
Russia,2007,-2.975083333333334
Russia,2008,-3.3054166666666664
Russia,2009,-4.6085
Russia,2010,-4.520583333333334
Russia,2011,-3.401583333333333
Russia,2012,-3.90175
Russia,2013,-0.4762222222222224
South Korea,1841,10.697000000000001
South Korea,1842,11.305083333333334
South Korea,1843,11.477416666666665
South Korea,1844,11.248583333333334
South Korea,1845,11.392166666666668
South Korea,1846,11.65325
South Korea,1847,11.749833333333333
South Korea,1848,11.491333333333335
South Korea,1849,11.521416666666667
South Korea,1850,10.948749999999999
South Korea,1851,10.621416666666667
South Korea,1852,10.772
South Korea,1853,11.123
South Korea,1854,11.693166666666668
South Korea,1855,11.951583333333332
South Korea,1856,11.455416666666666
South Korea,1857,11.457500000000001
South Korea,1858,11.564083333333334
South Korea,1859,11.514250000000002
South Korea,1860,10.744500000000002
South Korea,1861,10.998750000000001
South Korea,1862,10.833083333333333
South Korea,1863,11.603916666666668
South Korea,1864,11.127749999999999
South Korea,1865,11.438833333333333
South Korea,1866,11.194916666666666
South Korea,1867,11.72075
South Korea,1868,11.649833333333333
South Korea,1869,11.804
South Korea,1870,11.570666666666668
South Korea,1871,11.6925
South Korea,1872,11.452
South Korea,1873,10.971916666666667
South Korea,1874,11.654083333333332
South Korea,1875,11.496250000000002
South Korea,1876,11.765250000000002
South Korea,1877,11.674166666666666
South Korea,1878,11.46175
South Korea,1879,11.834833333333334
South Korea,1880,11.476666666666667
South Korea,1881,11.412916666666668
South Korea,1882,11.515416666666667
South Korea,1883,11.438666666666668
South Korea,1884,10.52625
South Korea,1885,11.03225
South Korea,1886,11.424416666666668
South Korea,1887,11.577333333333334
South Korea,1888,11.607833333333334
South Korea,1889,10.9835
South Korea,1890,12.571
South Korea,1891,11.532000000000002
South Korea,1892,11.034916666666668
South Korea,1893,10.955083333333334
South Korea,1894,12.697166666666666
South Korea,1895,11.285166666666667
South Korea,1896,11.510833333333332
South Korea,1897,11.522
South Korea,1898,12.554333333333334
South Korea,1899,12.072583333333334
South Korea,1900,11.592666666666666
South Korea,1901,11.296
South Korea,1902,11.809666666666667
South Korea,1903,11.74125
South Korea,1904,11.47525
South Korea,1905,11.739833333333332
South Korea,1906,11.218916666666667
South Korea,1907,11.6145
South Korea,1908,11.293333333333335
South Korea,1909,11.429499999999999
South Korea,1910,11.058083333333334
South Korea,1911,11.501916666666666
South Korea,1912,11.238
South Korea,1913,10.952916666666667
South Korea,1914,12.571916666666667
South Korea,1915,11.759583333333333
South Korea,1916,11.90375
South Korea,1917,10.802833333333334
South Korea,1918,11.240916666666665
South Korea,1919,11.763833333333332
South Korea,1920,12.074
South Korea,1921,11.533583333333334
South Korea,1922,11.926
South Korea,1923,11.432916666666666
South Korea,1924,11.572333333333335
South Korea,1925,11.442833333333333
South Korea,1926,11.322416666666667
South Korea,1927,11.697916666666666
South Korea,1928,11.735916666666666
South Korea,1929,11.942083333333334
South Korea,1930,12.2815
South Korea,1931,11.492333333333335
South Korea,1932,11.9425
South Korea,1933,11.69325
South Korea,1934,11.388083333333334
South Korea,1935,12.254166666666668
South Korea,1936,11.016916666666667
South Korea,1937,12.300166666666668
South Korea,1938,11.908333333333333
South Korea,1939,12.371916666666666
South Korea,1940,11.7795
South Korea,1941,11.903500000000001
South Korea,1942,11.9655
South Korea,1943,12.094083333333332
South Korea,1944,11.788833333333335
South Korea,1945,11.247083333333334
South Korea,1946,12.189583333333333
South Korea,1947,10.6495
South Korea,1948,12.395166666666668
South Korea,1949,12.057833333333333
South Korea,1950,12.339666666666666
South Korea,1951,12.228416666666666
South Korea,1952,11.979333333333335
South Korea,1953,12.156583333333332
South Korea,1954,12.255250000000002
South Korea,1955,12.391583333333335
South Korea,1956,11.127833333333333
South Korea,1957,11.399166666666666
South Korea,1958,12.25875
South Korea,1959,12.840333333333334
South Korea,1960,12.7395
South Korea,1961,12.879
South Korea,1962,12.083833333333333
South Korea,1963,11.488999999999999
South Korea,1964,12.588166666666668
South Korea,1965,11.752833333333333
South Korea,1966,12.02425
South Korea,1967,12.04625
South Korea,1968,11.956416666666668
South Korea,1969,11.448083333333335
South Korea,1970,11.71125
South Korea,1971,11.920416666666668
South Korea,1972,12.133833333333333
South Korea,1973,12.432416666666667
South Korea,1974,11.388333333333334
South Korea,1975,12.615
South Korea,1976,11.720166666666666
South Korea,1977,12.361333333333334
South Korea,1978,12.807833333333335
South Korea,1979,12.67575
South Korea,1980,11.263583333333335
South Korea,1981,11.47425
South Korea,1982,12.469833333333334
South Korea,1983,12.363999999999999
South Korea,1984,11.802583333333333
South Korea,1985,12.177166666666666
South Korea,1986,11.601916666666668
South Korea,1987,12.359250000000001
South Korea,1988,12.22625
South Korea,1989,12.951833333333333
South Korea,1990,13.2295
South Korea,1991,12.407916666666667
South Korea,1992,12.60375
South Korea,1993,11.971916666666667
South Korea,1994,13.480416666666665
South Korea,1995,12.32725
South Korea,1996,12.165
South Korea,1997,12.818833333333332
South Korea,1998,13.64925
South Korea,1999,13.033416666666668
South Korea,2000,12.575333333333333
South Korea,2001,12.842583333333335
South Korea,2002,12.817166666666667
South Korea,2003,12.646583333333334
South Korea,2004,13.365083333333333
South Korea,2005,12.356666666666667
South Korea,2006,12.903333333333334
South Korea,2007,13.292916666666665
South Korea,2008,13.027916666666668
South Korea,2009,12.949333333333334
South Korea,2010,12.63975
South Korea,2011,12.3635
South Korea,2012,12.391666666666666
South Korea,2013,15.298333333333334
Togo,1849,26.285583333333335
Togo,1850,26.193250000000003
Togo,1851,26.402083333333334
Togo,1852,26.403000000000002
Togo,1853,26.403000000000002
Togo,1854,26.403000000000002
Togo,1855,26.403000000000002
Togo,1856,27.145
Togo,1857,25.886750000000003
Togo,1858,26.074833333333334
Togo,1859,26.268833333333333
Togo,1860,26.366500000000002
Togo,1861,26.020750000000003
Togo,1862,27.701000000000004
Togo,1863,27.94
Togo,1864,27.94
Togo,1865,27.94
Togo,1866,27.94
Togo,1867,27.94
Togo,1868,27.94
Togo,1869,27.94
Togo,1870,27.94
Togo,1871,27.94
Togo,1872,27.94
Togo,1873,26.808916666666665
Togo,1874,26.470333333333333
Togo,1875,26.035500000000003
Togo,1876,25.97158333333333
Togo,1877,26.610166666666668
Togo,1878,26.64316666666667
Togo,1879,26.095166666666668
Togo,1880,26.49608333333333
Togo,1881,26.78625
Togo,1882,26.377916666666668
Togo,1883,26.80741666666667
Togo,1884,26.2655
Togo,1885,25.13325
Togo,1886,26.130916666666668
Togo,1887,25.54733333333333
Togo,1888,25.690250000000002
Togo,1889,25.820833333333336
Togo,1890,25.29216666666667
Togo,1891,25.67658333333333
Togo,1892,25.816083333333335
Togo,1893,26.038416666666667
Togo,1894,25.801333333333332
Togo,1895,26.25475
Togo,1896,26.104166666666668
Togo,1897,26.571250000000003
Togo,1898,26.086
Togo,1899,26.7345
Togo,1900,26.764333333333337
Togo,1901,26.620166666666666
Togo,1902,26.409833333333335
Togo,1903,25.955083333333334
Togo,1904,25.81325
Togo,1905,26.346166666666665
Togo,1906,26.619833333333336
Togo,1907,26.21666666666667
Togo,1908,26.49683333333333
Togo,1909,26.28108333333333
Togo,1910,26.350583333333333
Togo,1911,25.992
Togo,1912,26.589083333333335
Togo,1913,27.08575
Togo,1914,27.18375
Togo,1915,27.077333333333332
Togo,1916,26.751166666666666
Togo,1917,27.300916666666666
Togo,1918,26.778833333333335
Togo,1919,26.990916666666667
Togo,1920,26.938333333333333
Togo,1921,27.117333333333335
Togo,1922,27.037916666666664
Togo,1923,26.96741666666667
Togo,1924,27.114
Togo,1925,26.86725
Togo,1926,27.352166666666665
Togo,1927,26.932166666666664
Togo,1928,26.91
Togo,1929,26.814666666666668
Togo,1930,27.26991666666667
Togo,1931,27.299000000000003
Togo,1932,26.835250000000002
Togo,1933,27.16175
Togo,1934,27.080000000000002
Togo,1935,27.033833333333334
Togo,1936,26.923583333333337
Togo,1937,27.322083333333335
Togo,1938,27.268
Togo,1939,26.69241666666667
Togo,1940,27.287666666666667
Togo,1941,27.642
Togo,1942,27.305333333333333
Togo,1943,26.892833333333332
Togo,1944,27.334999999999997
Togo,1945,27.342416666666665
Togo,1946,27.087999999999997
Togo,1947,27.34175
Togo,1948,26.898750000000003
Togo,1949,27.3145
Togo,1950,26.941083333333335
Togo,1951,27.19725
Togo,1952,27.005666666666666
Togo,1953,26.902583333333336
Togo,1954,26.59566666666667
Togo,1955,26.556250000000002
Togo,1956,26.595916666666668
Togo,1957,26.816083333333335
Togo,1958,27.0215
Togo,1959,26.999
Togo,1960,26.9455
Togo,1961,26.783416666666668
Togo,1962,26.770833333333332
Togo,1963,27.032750000000004
Togo,1964,26.722083333333334
Togo,1965,26.796833333333336
Togo,1966,27.036083333333334
Togo,1967,26.703666666666667
Togo,1968,26.84841666666667
Togo,1969,27.234583333333333
Togo,1970,27.264166666666668
Togo,1971,26.770833333333332
Togo,1972,27.05633333333333
Togo,1973,27.561083333333332
Togo,1974,26.860583333333334
Togo,1975,26.71475
Togo,1976,26.570666666666668
Togo,1977,27.194666666666667
Togo,1978,26.948916666666666
Togo,1979,27.278333333333336
Togo,1980,27.265583333333336
Togo,1981,27.228166666666667
Togo,1982,26.987166666666667
Togo,1983,27.471999999999998
Togo,1984,27.294416666666667
Togo,1985,27.172916666666666
Togo,1986,27.032333333333337
Togo,1987,27.916833333333333
Togo,1988,27.353416666666664
Togo,1989,27.0725
Togo,1990,27.516833333333334
Togo,1991,27.056833333333334
Togo,1992,26.9755
Togo,1993,27.23675
Togo,1994,27.081666666666667
Togo,1995,27.311333333333334
Togo,1996,27.305833333333336
Togo,1997,27.22541666666667
Togo,1998,27.805583333333335
Togo,1999,27.280333333333335
Togo,2000,27.44241666666667
Togo,2001,27.4105
Togo,2002,27.497249999999998
Togo,2003,27.666749999999997
Togo,2004,27.53491666666667
Togo,2005,27.766666666666666
Togo,2006,27.768500000000003
Togo,2007,27.863833333333332
Togo,2008,27.464916666666667
Togo,2009,27.710333333333335
Togo,2010,28.059416666666667
Togo,2011,27.772000000000002
Togo,2012,27.419916666666666
Togo,2013,27.430555555555557
Vietnam,1825,23.61075
Vietnam,1826,19.511000000000006
Vietnam,1827,19.511000000000006
Vietnam,1828,19.511000000000006
Vietnam,1829,19.511000000000006
Vietnam,1830,19.511000000000006
Vietnam,1831,19.511000000000006
Vietnam,1832,19.511000000000006
Vietnam,1833,19.511000000000006
Vietnam,1834,19.511000000000006
Vietnam,1835,19.511000000000006
Vietnam,1836,19.511000000000006
Vietnam,1837,19.511000000000006
Vietnam,1838,19.511000000000006
Vietnam,1839,22.83941666666667
Vietnam,1840,23.14316666666667
Vietnam,1841,23.528499999999998
Vietnam,1842,23.334500000000002
Vietnam,1843,23.416083333333333
Vietnam,1844,22.9045
Vietnam,1845,22.553
Vietnam,1846,23.377166666666668
Vietnam,1847,22.903916666666664
Vietnam,1848,22.928583333333336
Vietnam,1849,23.105416666666667
Vietnam,1850,23.19841666666667
Vietnam,1851,23.35258333333333
Vietnam,1852,23.219333333333335
Vietnam,1853,23.50425
Vietnam,1854,23.497250000000005
Vietnam,1855,23.250833333333333
Vietnam,1856,22.919
Vietnam,1857,23.327333333333332
Vietnam,1858,23.288750000000004
Vietnam,1859,23.371166666666667
Vietnam,1860,23.21858333333333
Vietnam,1861,23.07975
Vietnam,1862,20.54491666666667
Vietnam,1863,23.095166666666668
Vietnam,1864,22.961333333333332
Vietnam,1865,23.46375
Vietnam,1866,23.368416666666665
Vietnam,1867,23.45075
Vietnam,1868,23.609416666666664
Vietnam,1869,23.2025
Vietnam,1870,23.23766666666667
Vietnam,1871,23.25375
Vietnam,1872,23.484416666666664
Vietnam,1873,23.439916666666665
Vietnam,1874,23.533416666666668
Vietnam,1875,23.125
Vietnam,1876,22.953166666666664
Vietnam,1877,23.57041666666667
Vietnam,1878,23.9055
Vietnam,1879,23.501166666666666
Vietnam,1880,23.193833333333334
Vietnam,1881,23.39408333333333
Vietnam,1882,23.33175
Vietnam,1883,23.058666666666667
Vietnam,1884,22.796499999999998
Vietnam,1885,23.191833333333335
Vietnam,1886,23.126416666666668
Vietnam,1887,23.017583333333334
Vietnam,1888,23.546000000000003
Vietnam,1889,23.61583333333333
Vietnam,1890,23.433166666666665
Vietnam,1891,23.495333333333335
Vietnam,1892,22.870500000000003
Vietnam,1893,22.840500000000002
Vietnam,1894,23.172
Vietnam,1895,23.440250000000002
Vietnam,1896,23.44525
Vietnam,1897,23.77333333333333
Vietnam,1898,23.465666666666667
Vietnam,1899,23.221333333333334
Vietnam,1900,23.517666666666667
Vietnam,1901,23.436916666666665
Vietnam,1902,23.84841666666667
Vietnam,1903,23.35891666666667
Vietnam,1904,23.31625
Vietnam,1905,23.575666666666667
Vietnam,1906,23.750666666666664
Vietnam,1907,23.380666666666666
Vietnam,1908,23.293000000000003
Vietnam,1909,23.622500000000002
Vietnam,1910,23.490916666666667
Vietnam,1911,23.796166666666664
Vietnam,1912,23.6675
Vietnam,1913,23.289666666666665
Vietnam,1914,23.98925
Vietnam,1915,23.93166666666667
Vietnam,1916,23.155333333333335
Vietnam,1917,22.96591666666667
Vietnam,1918,23.25391666666667
Vietnam,1919,23.909666666666666
Vietnam,1920,23.6855
Vietnam,1921,23.501833333333334
Vietnam,1922,23.733
Vietnam,1923,23.809916666666666
Vietnam,1924,23.754500000000004
Vietnam,1925,23.300166666666666
Vietnam,1926,23.728416666666664
Vietnam,1927,23.622416666666666
Vietnam,1928,23.55575
Vietnam,1929,23.541083333333333
Vietnam,1930,23.5725
Vietnam,1931,24.102083333333336
Vietnam,1932,23.37008333333333
Vietnam,1933,23.645583333333335
Vietnam,1934,23.283833333333334
Vietnam,1935,24.122249999999998
Vietnam,1936,23.6755
Vietnam,1937,24.144166666666667
Vietnam,1938,23.862916666666667
Vietnam,1939,23.789749999999998
Vietnam,1940,23.91025
Vietnam,1941,24.466583333333332
Vietnam,1942,24.077333333333332
Vietnam,1943,23.635166666666667
Vietnam,1944,23.937250000000002
Vietnam,1945,23.669583333333335
Vietnam,1946,24.63625
Vietnam,1947,24.050166666666666
Vietnam,1948,23.96366666666667
Vietnam,1949,24.04433333333333
Vietnam,1950,23.944833333333335
Vietnam,1951,23.86366666666667
Vietnam,1952,24.186833333333336
Vietnam,1953,24.2045
Vietnam,1954,24.029
Vietnam,1955,23.679583333333337
Vietnam,1956,23.66433333333333
Vietnam,1957,24.048916666666667
Vietnam,1958,24.075666666666667
Vietnam,1959,24.13225
Vietnam,1960,24.14408333333333
Vietnam,1961,24.09266666666667
Vietnam,1962,23.702333333333332
Vietnam,1963,23.757583333333333
Vietnam,1964,23.953666666666667
Vietnam,1965,24.099166666666665
Vietnam,1966,24.52133333333333
Vietnam,1967,23.638833333333334
Vietnam,1968,23.90341666666667
Vietnam,1969,24.200666666666667
Vietnam,1970,23.91725
Vietnam,1971,23.406000000000002
Vietnam,1972,24.025833333333335
Vietnam,1973,24.341250000000002
Vietnam,1974,23.76325
Vietnam,1975,23.987666666666666
Vietnam,1976,23.625833333333333
Vietnam,1977,23.814833333333336
Vietnam,1978,23.901750000000003
Vietnam,1979,24.170749999999998
Vietnam,1980,24.172166666666666
Vietnam,1981,24.178833333333333
Vietnam,1982,24.000666666666664
Vietnam,1983,23.945083333333333
Vietnam,1984,23.755666666666666
Vietnam,1985,23.887249999999998
Vietnam,1986,23.928833333333333
Vietnam,1987,24.600916666666667
Vietnam,1988,24.127499999999998
Vietnam,1989,23.886916666666668
Vietnam,1990,24.274083333333333
Vietnam,1991,24.2765
Vietnam,1992,23.851250000000004
Vietnam,1993,23.935666666666666
Vietnam,1994,24.15941666666667
Vietnam,1995,23.919
Vietnam,1996,23.749666666666666
Vietnam,1997,24.22266666666667
Vietnam,1998,24.899833333333333
Vietnam,1999,24.06641666666667
Vietnam,2000,23.981916666666667
Vietnam,2001,24.184916666666666
Vietnam,2002,24.39375
Vietnam,2003,24.49775
Vietnam,2004,24.056916666666666
Vietnam,2005,24.298000000000002
Vietnam,2006,24.523083333333332
Vietnam,2007,24.302166666666665
Vietnam,2008,23.784000000000002
Vietnam,2009,24.46558333333333
Vietnam,2010,24.833333333333332
Vietnam,2011,23.692583333333335
Vietnam,2012,24.704333333333334
Vietnam,2013,25.431444444444445
